_type,_id,_revision,_base,_page.next,savivaldybe._id,aob_kodas._id,gyvenamoji_vietove._id,gatve._id,nr,korpuso_nr,pasto_kodas,aob_nuo
datasets/gov/rc/ar/pastatas/Pastatas,8cfd2f8e-5ece-49bc-8139-600e862a0b2c,ab026f65-0c5b-4b7f-9148-128a82bc0098,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,4d9fdb80-7299-46aa-8f4c-e67ffd4894f1,c184d9e7-ba70-48b9-bea5-aaf5f4595d0d,c1d8ae91-7ba0-41f2-846d-8643ec1c2393,33,,LT-64403,2011-08-23
datasets/gov/rc/ar/pastatas/Pastatas,8cfe1626-73fe-44c3-91ef-a777342f9b3a,7c1d50d1-36a3-49ca-813f-fb0812debc46,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,830c69ef-2b96-4208-892d-fca9d1509618,74986519-ebca-4c09-b803-a71840bd2e8d,fb026ae0-2152-4448-9639-3deeaeff6fb7,13D,,LT-64372,2020-10-16
datasets/gov/rc/ar/pastatas/Pastatas,8cff609b-26e4-49bf-9d6b-eb52008fc692,172138f9-5b0a-486a-b68b-870dd3b99068,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,373f1bf1-710a-4401-8f72-722473f87a5e,6011934d-1126-43df-9fe1-837514574e26,1da4e5ff-e809-4947-be4d-b94d7eda9b27,10,,LT-62193,2010-08-16
datasets/gov/rc/ar/pastatas/Pastatas,8cffb874-d341-4fb4-8e3e-1187af5cb2bb,ba00cbbb-a42a-4954-aa1e-1b68b033b1bb,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,a8de19df-a6ab-4b0a-b2b6-538fd6dc5ad8,5d3f3e6b-89dd-4554-9db9-f1209c61d094,cebda250-6761-477a-88ef-290a98ec3cb9,1,,LT-62196,2010-02-26
datasets/gov/rc/ar/pastatas/Pastatas,8d012a85-d7ba-45e0-b982-13e470a646c0,b27f92e8-3ece-4fad-8f67-8a5b8c746de3,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,1633db5b-73f5-4ac0-a2ea-4d9fe5982366,d75ee223-258d-410b-9414-ed2d1eec8dd1,7eef6cde-71ef-4024-90c8-c44625d9c9be,3,,LT-64471,2010-07-28
datasets/gov/rc/ar/pastatas/Pastatas,8d015b36-1f43-4c66-8bd7-d0226dad9ac7,a99f2012-7bd5-487c-b73f-a9da5571b2b8,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,9b176c43-460a-4099-9d5e-c86cc2fecb9d,3c2934be-5e6f-4a4a-b903-e67af7c414fc,b179d69c-fd2c-4c99-a2f3-14f3fc3b01a6,,,,
datasets/gov/rc/ar/pastatas/Pastatas,8d0182a5-d0c1-481a-8079-2429c9001b64,f6b29ecc-85eb-4928-92c5-2c65a3143f0d,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,fbda5522-e4be-4bd2-9a83-daa492f1cbe6,a891960e-a821-4688-af2d-ac393c2bb5e8,c36e080b-ff52-4580-9aa5-6ee674706b21,4,,LT-62202,2010-12-23
datasets/gov/rc/ar/pastatas/Pastatas,8d0cca12-a60b-4166-affa-cd7e84c209c0,9962d51b-902f-4679-ac36-7efccfd8ec17,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,7620b9eb-d5ef-4d25-af18-42869e1534e7,d8eb86ee-eafa-4c2e-8de3-63d9f225d922,497a13c7-9ec1-47b6-8744-6af867a1e77d,32,,LT-64238,2010-11-29
datasets/gov/rc/ar/pastatas/Pastatas,8d0ce446-b28c-486f-9d46-c381f5fb063c,5fa0fd27-4dc4-440d-a6c9-d8dd2e0e9894,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,a2de1421-aadf-4707-8359-70db26d30459,7896de49-4ac0-463d-8c5a-86da0a42527e,,4,,LT-64281,2012-12-17
datasets/gov/rc/ar/pastatas/Pastatas,8d0e99c5-7b24-4c22-890f-4754d7b547c5,3511c6b6-6963-44ba-b7db-a6ccbd81cff8,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,208bed8b-b8d5-42fd-831f-d48fbf68f841,226a5331-0b70-46c8-8c7b-255f9745f652,ed4419f0-110f-4844-b12b-f9256115cd4d,26,,LT-62191,2014-05-16
datasets/gov/rc/ar/pastatas/Pastatas,8d178e34-dd9b-4610-9456-a627d6c2bd13,9ac77a3f-ecfa-4f21-9f0b-aa203c963939,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,935f73bc-937c-4da8-ae49-1da7fa88a233,1cdacf2c-a7c1-46ab-95b6-606b9210b4bb,ba6c35a6-b573-4981-98f6-5687557350d0,15,,LT-62442,2010-07-10
datasets/gov/rc/ar/pastatas/Pastatas,8d19e57c-9c38-4859-8016-9d6a671a094c,91a749a8-742f-4dcb-b938-476ca2b95746,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,8ee63a04-03d6-4fd8-ac67-cb4f99d5f6f7,8e2b3c03-d095-4ad0-a1fb-73ea58661295,810806b6-9a0e-47b3-ba1e-d34c2475b00d,11A,,LT-62181,2017-11-16
datasets/gov/rc/ar/pastatas/Pastatas,8d1a9005-045d-4ecb-b2fd-ecfca0bf4c92,f63bce68-d339-48de-a618-80b15e0d6d54,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,23b7486d-e58f-4d56-80a7-803f2a8d6892,43fd6298-aa13-4083-b8a2-6b801fd393a1,c9f9e746-6c67-4b2f-ae3f-cd196589b39b,10,,LT-62471,2005-09-13
datasets/gov/rc/ar/pastatas/Pastatas,8d1aeae0-f642-4062-80fe-568e689f4abb,0d2d7863-bf52-49ab-9714-a6676fd02bbc,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,c92b626e-c18e-4da3-b6b8-f4cd46a2cdc5,1cdacf2c-a7c1-46ab-95b6-606b9210b4bb,c0381b09-9472-4f17-8196-a31114df728c,114,,LT-62440,2012-01-17
datasets/gov/rc/ar/pastatas/Pastatas,8d1bdb47-c2dd-44ba-a027-326b80cb669f,77022228-b2cc-40ab-a527-32717cbe2500,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,f1179fcc-bd98-4ebc-8b94-89c0269f1ac8,c2946845-974f-48c1-a080-c808838735b3,c424be34-0e11-4c3f-98f9-e9008f837017,26,,LT-64314,2011-05-12
datasets/gov/rc/ar/pastatas/Pastatas,8d1cf708-88f4-4ba0-b5fb-6969b0bf1376,f0c2ac2a-65c2-4d2f-b52e-4473631db6fd,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,79a80e0e-f117-4b46-9775-74bebec19759,fed57a01-3e68-4c03-b4ec-7a4b0a0d73de,275f8670-a6b5-4fb5-b79a-f2e98cf560c8,16,,LT-64401,2010-08-16
datasets/gov/rc/ar/pastatas/Pastatas,8d1df14a-75c6-4d58-b77e-fbf82bae37b9,e546d965-83f3-4828-97e2-8322e9db1f39,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,fde81cc3-efa8-43fb-a0fa-7154c15a2f54,9eeb0141-974c-4c88-b52a-fd8d7d1fcd57,bae03282-4fc5-4c44-a1c5-7cf50e408b6f,55,,LT-64355,2012-10-05
datasets/gov/rc/ar/pastatas/Pastatas,8d20fa5a-6e3f-4709-a8af-5474e4257667,2ab01298-f002-4cf4-a311-d31349b4cbce,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,a5a181bc-7c4a-45cf-acbc-4cc283274788,43fd6298-aa13-4083-b8a2-6b801fd393a1,4d777d12-f7dc-4cbc-b86c-a0f325c914ae,3,,LT-62473,2006-06-29
datasets/gov/rc/ar/pastatas/Pastatas,8d226763-c151-4e77-aa97-b89f12b2161f,92ec2f3a-965b-47f2-b3b0-ba6ecbd6b607,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,0b1a61f9-78bc-4c4d-ae86-e25523ee157c,8802e1dd-0977-4c5f-9199-18a1194421e3,44583773-9107-4f86-9ea4-d855dba6af30,3,,LT-64104,2010-12-23
datasets/gov/rc/ar/pastatas/Pastatas,8d240f3c-6fff-4efd-bfa7-5672f40f6e27,872834a7-f9ad-43ae-9736-99ac833f5a7a,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,8b889386-9ac7-4d9e-b0df-10bbf5f31352,8e2b3c03-d095-4ad0-a1fb-73ea58661295,b2875769-5dc0-40da-8b99-08b720f7b4c6,11,,LT-62181,2011-11-24
datasets/gov/rc/ar/pastatas/Pastatas,8d258594-1069-4661-b2ab-f6202a670652,25666d10-5de7-4b4c-9ee4-2b557d8e9a2d,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,2e73a8d6-8606-426c-a6a8-5e562b404672,4c81a2e0-be4d-403a-9c3d-7cd06716b5d0,1e584042-f913-4aa9-9a58-3674cac8b1ed,10,,LT-64382,2011-04-13
datasets/gov/rc/ar/pastatas/Pastatas,8d26371e-1309-49a9-8188-2c895c2f83fe,73118abe-76ab-45df-99c2-7898e65fb4ff,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,d40799ad-8613-437c-882c-df032d765a24,d75ee223-258d-410b-9414-ed2d1eec8dd1,1edcb906-01b2-430c-abcf-1647061ccb5a,14,,LT-64470,2010-07-12
datasets/gov/rc/ar/pastatas/Pastatas,8d2696bb-2912-4d4b-80f7-5bf801757f3d,c49b7294-26a0-4a9e-b28e-a8f555f9dc50,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,ad29aa52-1e53-4090-aaea-27adad75f40f,e45d16c3-8ce3-48f7-9338-962470db0114,,8,,LT-64481,2014-03-05
datasets/gov/rc/ar/pastatas/Pastatas,8d2a74d0-b450-4c98-94df-eb6480ed78d3,9bdf5681-0281-4417-b722-cd35aaf4681e,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,e79e7f27-f39e-4e4a-a6fe-96d81894c421,73d7183b-136d-4961-b7ea-775f654670a2,a918db27-5487-4ee2-9070-6a32bfdc5b05,1B,,LT-64101,2015-12-15
datasets/gov/rc/ar/pastatas/Pastatas,8d2bf19d-8e6b-4ec5-932e-038ff38f8cfc,800df2c3-1a9e-43b6-9b4c-8698298413b7,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,55d90a9a-b789-4c02-ac0b-f2a288413643,2f584f95-114d-4387-b113-eb9edb07a5a9,fef4c1de-449c-445a-8cb6-8905a74e1afa,1,,LT-64107,2010-08-16
datasets/gov/rc/ar/pastatas/Pastatas,8d2ca5fa-6f48-4dc3-a769-337557afbc47,baa06694-22ef-498c-a1d5-e314efc6d166,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,2a5e2a4b-6e54-4481-85d2-f0529a5c17f5,86edde6e-3ef0-47b1-9f3b-9b9db1397831,c681f0ef-86b3-4aec-b379-abda7a428cdc,22,,LT-64461,2013-11-26
datasets/gov/rc/ar/pastatas/Pastatas,8d2d4b74-a405-4eb3-8dcd-642f54f520f2,4d21d8fe-e2aa-44da-aedf-ebe0a3939a74,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,97a5e95b-505c-414f-baaf-0036a94dff75,fed57a01-3e68-4c03-b4ec-7a4b0a0d73de,275f8670-a6b5-4fb5-b79a-f2e98cf560c8,18,,LT-64401,2010-08-16
datasets/gov/rc/ar/pastatas/Pastatas,8d2db023-47bc-4fe7-9c74-13d09d020604,b62b2e38-11fd-4a23-94df-deef7dff259a,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,d2072339-4b68-46c4-a888-bd8a706d7c10,5d3f3e6b-89dd-4554-9db9-f1209c61d094,526a0834-6729-4b34-995a-5744aadbbc15,30,,LT-62198,2010-02-26
datasets/gov/rc/ar/pastatas/Pastatas,8d2db58f-f502-45bf-ba0d-c761602dd786,972dfabb-62e7-4272-acd1-cecae3c86165,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,5ae29775-0f79-4d82-9b12-87e28af6d41d,d7a53423-daf2-4b3d-b839-befcf098d244,17c1da83-efa2-4424-9e0b-d3b1da0d33ee,9,,LT-64461,2011-03-08
datasets/gov/rc/ar/pastatas/Pastatas,8d2dcb8b-1fb2-4def-85c7-95785aa28e22,ee5a13fc-a3d9-47bd-9a58-51440ebd5abc,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,7be24706-8536-44b8-9acc-0990a6608a8a,bcc31e32-76ec-4a88-bf6e-cdbd525d7160,b1a80b49-fd46-4cf0-9a54-c97eca824e4a,58,,LT-64430,2005-09-13
datasets/gov/rc/ar/pastatas/Pastatas,8d341d73-3bb9-4ad1-9658-21b3bc07e19e,5f2fc5a9-fa79-4b67-a3a3-2c7f18a125d5,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,13e3458f-1269-4e9e-bbc6-a580d703242c,678d30d6-e319-4364-91ae-cfa63bb96295,3758c6fc-115b-489e-b076-ad34fe58b644,12,,LT-64391,2014-04-08
datasets/gov/rc/ar/pastatas/Pastatas,8d34a2b3-ca92-482f-8e3e-be400f27dfbe,d62c71a3-7ad5-4e62-8e5c-129dc0a28870,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,99febf53-3a08-4adb-b4fe-3585268f388a,5d3f3e6b-89dd-4554-9db9-f1209c61d094,80a5a85f-378d-4cb0-8df5-db7822c64c02,33,,LT-62195,2010-02-25
datasets/gov/rc/ar/pastatas/Pastatas,8d38513d-d794-43bd-a91f-b07253652a06,444669b9-dfc6-46fc-815e-5fdeac9266dd,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,0e98602c-daa2-4a8e-b8d4-a488dce12e57,a891960e-a821-4688-af2d-ac393c2bb5e8,eafa3e0a-b73a-4b32-be32-9750adffb008,17,,LT-62203,2011-01-25
datasets/gov/rc/ar/pastatas/Pastatas,8d3f6374-c20f-41b9-bfc5-3fd54dc650ea,c2a32365-211b-4ae0-a280-dc1a08acac98,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,dbae3b01-48ad-44c9-b842-c57583e51db6,7b405db2-b54e-4981-a0c8-24af5ba6e227,73890a73-0c48-453c-b2c3-8ffffbddee35,8,,LT-64192,2010-08-04
datasets/gov/rc/ar/pastatas/Pastatas,8d447f06-00f5-4592-8888-2ff35dfc9b1d,43abd9ab-ec46-451d-aa3f-3c5e494d2975,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,0ddcbf4c-4db4-4582-a769-228eec808e26,4ce1e12f-bfa0-4714-9a43-1b90904b362e,70a0b64a-67c5-4cc9-8d66-a2ef543e670a,18,,LT-64203,2012-04-26
datasets/gov/rc/ar/pastatas/Pastatas,8d49241e-535a-42cf-9b33-45174f8deb1d,c780dd54-6cc2-4061-b8d5-6890eda91bb5,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,6f4bf10c-5b4d-4e0c-ac0e-5ee1b765d360,d75ee223-258d-410b-9414-ed2d1eec8dd1,acc4e2cc-9f7f-4af0-935c-934dbc6571ef,81,,LT-64468,2010-07-12
datasets/gov/rc/ar/pastatas/Pastatas,8d499bfc-ff08-4092-aa2c-79c4a8526d13,d1608aa2-2f17-42dc-8ddc-0b4dda4206ca,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,0ce5b3e7-acad-423f-8f56-da046ea7240c,8031b8a7-5fab-4676-a2dc-a5e299e85e4a,dd9aa415-bcd5-41dc-94f9-d03930152fe8,2C,,LT-64234,2011-11-05
datasets/gov/rc/ar/pastatas/Pastatas,8d49d93f-d4e0-4467-b600-0a89395405bd,4be1004d-5875-4cda-bd97-1e11be502288,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,990fffb6-1578-4c14-8ff5-07bfebc4c408,eaba9737-237e-4c6a-a9d8-2f567b81c441,a8a183e5-5de2-43a7-93ff-fc8173af7ae8,17,,LT-64485,2011-11-30
datasets/gov/rc/ar/pastatas/Pastatas,8d4cd53b-67d6-43c7-bfde-5f428287f662,90d40c6e-e06b-4609-98ba-dc127c020466,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,6238b244-406d-44b0-92e9-d0ddf74bf8b9,9eeb0141-974c-4c88-b52a-fd8d7d1fcd57,b4e8cf40-12a7-4340-b6ca-ceec54793069,10,,LT-64355,2020-05-11
datasets/gov/rc/ar/pastatas/Pastatas,8d4fd571-9c4c-41a9-b436-5973627eac87,31dc4b18-8c1f-4a61-9e52-f2e7b9b8124b,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,bba9667e-9091-4543-a87f-08213029e6c6,1cdacf2c-a7c1-46ab-95b6-606b9210b4bb,2647add5-aea5-4e18-8978-70cf17dcdd35,3,,LT-62442,2011-10-28
datasets/gov/rc/ar/pastatas/Pastatas,8d555677-39cb-4830-9b22-cabbe6060385,71b42d2d-3107-4a36-8bd2-65b78e6f2cd3,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,1f69823f-10fc-47c2-b04f-c7e66da75daa,fed57a01-3e68-4c03-b4ec-7a4b0a0d73de,af9235a3-2e64-4ffe-84dd-68db44622efb,1,,LT-64402,2015-02-23
datasets/gov/rc/ar/pastatas/Pastatas,8d587f92-a2b3-45e4-b515-0111a4499f4e,0a7523b5-4332-4b50-8b19-ec8fb753852d,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,feef9b82-e061-4afc-875d-ba9bca22f59e,73d7183b-136d-4961-b7ea-775f654670a2,419164ef-d131-4b88-a56d-0ee04af2b396,5,,LT-64105,2010-09-17
datasets/gov/rc/ar/pastatas/Pastatas,8d5c2553-9178-46ac-8d6c-4f69c539c7c8,72c1bc51-fca2-4f17-9405-5ed35b06e2d5,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,387a5a5a-501b-45c6-8cbc-b1aeefe8e97a,5d3f3e6b-89dd-4554-9db9-f1209c61d094,e6ee60a8-2f9d-4e14-84c7-f6114ad907e3,3,,LT-62195,2010-02-26
datasets/gov/rc/ar/pastatas/Pastatas,8d5d303d-9587-4c1b-a7ae-d78d027f0b17,d9da8eb5-831b-4b8b-b157-ba7b49bd9369,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,3f4bbca5-53cb-4f5c-becf-00d1244c171e,1b57be76-8bf8-4243-be5c-4b8f51e99247,0239995a-d9c6-4837-a56e-56ac685abbd9,37G,,LT-64383,2020-09-17
datasets/gov/rc/ar/pastatas/Pastatas,8d5ee865-2a70-41ad-85aa-042595ef2f43,f3f6ecd8-fa11-4cfa-a443-2085ad67cb66,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,67ec55f9-576b-4fbd-b28b-e161f16e03ed,d75ee223-258d-410b-9414-ed2d1eec8dd1,0bbd94a3-e73c-4a2a-b3a7-e5f0919931e6,4,,LT-64471,2010-07-28
datasets/gov/rc/ar/pastatas/Pastatas,8d5f1d6e-17dc-420d-b711-4e7713e948c7,61a44626-0633-47ed-8c17-71da363ee39c,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,5f17cb8f-0c21-404a-b8a3-fa36d011c0cd,bcc31e32-76ec-4a88-bf6e-cdbd525d7160,5ffffc61-19f5-44de-b515-c051ad4a6ac0,8,,LT-64429,2005-09-13
datasets/gov/rc/ar/pastatas/Pastatas,8d60d3bc-bde6-4c55-b563-d7e09130c87a,f08466fb-ddac-4583-9429-6536d3c799fe,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,75de5331-9162-4556-9a41-e5b1828e13de,8e2b3c03-d095-4ad0-a1fb-73ea58661295,810806b6-9a0e-47b3-ba1e-d34c2475b00d,69,,LT-62181,2025-11-27
datasets/gov/rc/ar/pastatas/Pastatas,8d63f8be-1882-45d3-86f5-31f285fed48c,c1a8f911-49d7-43f8-9590-3d335522bf31,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,01617f28-5c64-4610-b321-bbfe56d0af51,ac1ecdcc-db18-4c46-8b55-d2052fe6c45c,3ed800ab-3461-4309-94e4-8617baf6f897,21,,LT-64484,2016-06-15
datasets/gov/rc/ar/pastatas/Pastatas,8d64c1c5-83d6-42d6-a056-3d43154521e9,50158391-b515-4e64-ac67-e2f1b16e5ab3,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,548c1040-79a4-4d74-92b2-63fcaea93e44,5d3f3e6b-89dd-4554-9db9-f1209c61d094,9ebb9182-eb54-4c09-acec-b1840ac8ee24,17,,LT-62195,2010-02-25
datasets/gov/rc/ar/pastatas/Pastatas,8d65a9dd-f5bf-4bab-b700-19491d02e7e9,6bc8ce45-a379-4ef4-b0c4-823b13a2bb3b,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,be42814e-78a4-4c23-8646-94afdf27c0f8,1cdacf2c-a7c1-46ab-95b6-606b9210b4bb,5254717c-d4ce-4e06-9555-4f1424d7b215,15,,LT-62442,2010-07-10
datasets/gov/rc/ar/pastatas/Pastatas,8d6a2d0f-7bcf-42ba-8874-51ea586745aa,1276b8ff-870d-4d96-be2a-3d9dc2651086,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,0b223913-3a09-46b9-a3d0-80cc2c612a3a,c054b32c-ae8c-4c52-aeb4-e4ab1abc1142,35ee6fb9-3fb0-4428-a7ce-8b2f1f3e898f,7,,LT-64264,2012-01-19
datasets/gov/rc/ar/pastatas/Pastatas,8d6ae0a6-3794-4904-a312-66a376886637,bddc9adc-b1bc-4931-bab8-1e6c10521616,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,115d502f-2c72-4544-89f4-27852c4f999c,9fbdc730-3570-4b94-a331-6368fb08ff37,509e430b-e1c2-4b88-8db0-9efd462eada2,62,,LT-64302,2015-01-21
datasets/gov/rc/ar/pastatas/Pastatas,8d7029da-197d-4e3c-b782-37ed169e887e,9499bf66-9c62-481d-ac47-d6d35a8d9763,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,501000d2-4708-4e7c-938a-72cebda035bd,5d3f3e6b-89dd-4554-9db9-f1209c61d094,c3aa82bb-a8e0-4d64-88f9-eafae826e046,26,,LT-62196,2010-02-25
datasets/gov/rc/ar/pastatas/Pastatas,8d7dde4c-83d7-4e96-8a89-34c2a2ddd16d,c2667997-cfd3-4f71-b453-c3ddcebf121c,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,fc31c84f-488a-486b-8ce2-e43aba0729db,d75ee223-258d-410b-9414-ed2d1eec8dd1,a5b6de4c-1aa3-427e-b467-e4e9f781fd94,5,,LT-64471,2010-07-12
datasets/gov/rc/ar/pastatas/Pastatas,8d840275-f90d-4f65-99cd-72de1a0e81fd,09626414-5eff-42cb-a43f-432907fd00aa,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,2599d4a1-7504-4783-863e-f8c4ee4ff215,43fd6298-aa13-4083-b8a2-6b801fd393a1,0240b1e5-e85e-4a98-bcc7-1bb5d4e2f76c,96H,,LT-62475,2018-03-22
datasets/gov/rc/ar/pastatas/Pastatas,8d8452f8-8578-4f0c-88ed-8414f1c96e7c,9f32622c-2a76-4931-a627-275970c31a7f,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,ee094b46-9939-4fc6-88d7-443232272772,43fd6298-aa13-4083-b8a2-6b801fd393a1,209fa006-ddc1-45bd-bb88-ffa37f0e0d87,4,,LT-62473,2013-10-18
datasets/gov/rc/ar/pastatas/Pastatas,8d8521cb-7b6c-4f20-9cbf-261af0b4e62c,86f384f2-7975-48c9-83cb-f89127c4aae5,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,39c03d2d-bbef-4664-b50d-e016115470f8,e1d71a02-6f74-44a2-a11b-a56f4c44e932,7b016f87-4878-4609-ab9d-bcf60b63d41f,12,,LT-64204,2014-02-20
datasets/gov/rc/ar/pastatas/Pastatas,8d85b30b-fae4-49eb-b816-89d8c76ca58b,e01944ec-c263-40ca-aa2d-cdd509a6855c,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,3d6c0aa2-c04f-420e-b18c-42987d1c8403,faa591f9-e867-41a2-b067-d70116325619,bc5b3025-b84f-4f73-af2f-b7c6676f6605,2,,LT-64121,2013-02-01
datasets/gov/rc/ar/pastatas/Pastatas,8d8a7d63-f737-4dfb-9b1a-f60403af7f4a,8d15cba0-7ece-4f2b-bf0e-e0e2be91da5e,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,b1e22019-623d-4542-8932-9f025cfe31b4,3409352a-b14f-4e99-b7f0-061af0b08960,d8a42eef-c727-4da7-ade5-0d78b1b73770,3,,LT-64201,2010-04-02
datasets/gov/rc/ar/pastatas/Pastatas,8d90664f-67b3-4563-bc5a-a89027a1c0d3,f3199374-a568-48c7-969f-efc0a59707e5,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,ce09fa57-f2f1-4249-a067-a2858dde19b7,c8d91090-f17f-40eb-979c-9386e71f3a89,459ae43d-073d-45d3-9b09-31d9dbf8c0f0,12,,LT-64195,2011-02-03
datasets/gov/rc/ar/pastatas/Pastatas,8d911d88-f9b7-4737-ab87-e32c91652941,14bb45ab-5bd2-42fa-9c2a-ee03598f1475,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,881ce3db-3a83-49a1-bf42-c9dcc1cbf16a,bcc31e32-76ec-4a88-bf6e-cdbd525d7160,57868b2b-d195-4d79-bdb7-f5ab6c2c721e,31,,LT-64430,2005-09-13
datasets/gov/rc/ar/pastatas/Pastatas,8d9313cd-65cd-449d-af5b-97403311e38f,39407254-0248-4d8b-8798-e9e8dfea8a11,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,6dea6bcf-46b1-44bb-8b63-ddbd40fe07ee,2b79b7fd-df33-4979-b0e6-47af974065bd,47e26ff7-08b6-4ce7-b3fb-616d7843f8ea,20,,LT-64118,2011-03-03
datasets/gov/rc/ar/pastatas/Pastatas,8d98570d-073a-458c-a592-23fd4864aa0a,2dbc995a-b206-4134-8664-09a1f22a821d,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,40dbc1a5-4d92-46d3-853f-f94430721ac6,9cd45dbf-b736-4f5e-a98e-c25bc866700b,ddf7e4b3-f122-42f2-b4b0-43b64217a5be,11,,LT-64204,2012-09-13
datasets/gov/rc/ar/pastatas/Pastatas,8d9a8d45-b627-41ae-b157-8b0f0fc06d13,b7db292f-a3a4-4680-b21e-cea37fcf4e1d,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,a684c718-b0b3-4b8b-8ba2-28727c43384c,d8eb86ee-eafa-4c2e-8de3-63d9f225d922,695b22de-34d9-449b-8f12-be2d1a33e4c7,29,,LT-64238,2010-11-29
datasets/gov/rc/ar/pastatas/Pastatas,8d9ac4f7-4d66-47c0-9939-de5985c90aa0,b0405e38-d6bc-492b-b93a-6c50e1263633,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,c6c2fedb-950e-49bf-a9b3-f112689d4b6c,7eea454a-ff90-405e-b315-b89747d8843a,81ab5700-4697-436a-9856-e7c170a5ca77,8,,LT-62190,2010-08-26
datasets/gov/rc/ar/pastatas/Pastatas,8da18104-22fd-4441-a7bb-791c889e6666,5273dea6-60d5-481f-be78-82ac69f9b491,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,daf6360e-5648-45a6-b4bc-fb92a3702b76,09312322-b705-406a-b2eb-fc675187747b,07be5201-4e1f-43ca-94cb-10d59ec9591d,28,,LT-64463,2012-05-07
datasets/gov/rc/ar/pastatas/Pastatas,8da3f731-6621-4cf4-84d4-43ce9896d48f,76e606ea-f15a-423b-8333-09b80bd7e128,,,3e9cb110-6c90-4c2a-bace-3e290a5b667b,e0e4106f-2a1d-4b16-aabd-b7afe84ae7e7,c48dc01c-60ff-409c-a817-efc902e6a9ca,e576730c-26bb-48c9-9e09-4a05a88c1177,2,,LT-64110,2010-11-26
